Day;Hour;Wave;Acc Mag ;Moving Avg Acc MAG(3);Moving Avg Acc MAG(4);Moving Avg Acc MAG(5);Moving Avg Acc MAG(6)
23/10/2024; 18:49:11;2;1,288587;1,086259;1,079875;1,075099;1,083507
23/10/2024; 18:49:11;2;0,976734;1,064951;1,058878;1,059246;1,058705
23/10/2024; 18:49:11;2;1,05579;1,107037;1,062661;1,05826;1,05867
23/10/2024; 18:49:11;2;1,000801;1,011108;1,080478;1,050289;1,048684
23/10/2024; 18:49:11;2;0,977747;1,011446;1,002768;1,059932;1,038199
23/10/2024; 18:49:11;2;1,185475;1,054675;1,054953;1,03931;1,080856
23/10/2024; 18:49:11;2;1,185475;1,054675;1,054953;1,03931;1,080856
23/10/2024; 18:49:11;2;0,913975;1,025733;1,0195;1,026758;1,01842
23/10/2024; 18:49:11;2;1,137135;1,078862;1,053583;1,043027;1,045154
23/10/2024; 18:49:11;2;0,932536;0,994548;1,04228;1,029374;1,024612
23/10/2024; 18:49:11;2;0,979685;1,016452;0,990833;1,029761;1,021092
23/10/2024; 18:49:12;2;0,979685;1,016452;0,990833;1,029761;1,021092
23/10/2024; 18:49:12;2;1,072657;0,994959;1,030503;1,007197;1,03691
23/10/2024; 18:49:12;2;1,226175;1,092839;1,052763;1,069637;1,043694
23/10/2024; 18:49:12;2;1,226175;1,092839;1,052763;1,069637;1,043694
23/10/2024; 18:49:12;2;1,083838;1,127556;1,090588;1,058978;1,072004
23/10/2024; 18:49:12;2;0,963557;1,09119;1,086557;1,065182;1,043074
23/10/2024; 18:49:12;2;0,963557;1,09119;1,086557;1,065182;1,043074
23/10/2024; 18:49:12;2;1,011709;1,019701;1,07132;1,071587;1,05627
23/10/2024; 18:49:12;2;1,062406;1,012557;1,030378;1,069537;1,070057
23/10/2024; 18:49:12;2;1,049634;1,04125;1,021827;1,034229;1,06622
23/10/2024; 18:49:12;2;1,050141;1,05406;1,043472;1,027489;1,036881
23/10/2024; 18:49:12;2;1,050141;1,05406;1,043472;1,027489;1,036881
23/10/2024; 18:49:13;2;0,998711;1,032828;1,040223;1,03452;1,022693
23/10/2024; 18:49:13;2;1,001726;1,016859;1,025053;1,032524;1,029054
23/10/2024; 18:49:13;2;1,001726;1,016859;1,025053;1,032524;1,029054
23/10/2024; 18:49:13;2;1,069066;1,023168;1,029911;1,033856;1,038614
23/10/2024; 18:49:13;2;0,908023;0,992939;0,994382;1,005533;1,012884
23/10/2024; 18:49:13;2;1,042059;1,006383;1,005219;1,003917;1,011621
23/10/2024; 18:49:13;2;1,105449;1,01851;1,031149;1,025265;1,020839
23/10/2024; 18:49:13;2;1,105449;1,01851;1,031149;1,025265;1,020839
23/10/2024; 18:49:13;2;0,988591;1,045366;1,011031;1,022638;1,019153
23/10/2024; 18:49:13;2;1,012095;1,035379;1,037049;1,011243;1,020881
23/10/2024; 18:49:13;2;1,012095;1,035379;1,037049;1,011243;1,020881
23/10/2024; 18:49:13;2;0,954779;0,985155;1,015229;1,020595;1,001833
23/10/2024; 18:49:13;2;1,041109;1,002661;0,999144;1,020405;1,024014
23/10/2024; 18:49:14;2;1,041109;1,002661;0,999144;1,020405;1,024014
23/10/2024; 18:49:14;2;1,217044;1,070977;1,056257;1,042724;1,053178
23/10/2024; 18:49:14;2;1,201162;1,153105;1,103523;1,085238;1,06913
23/10/2024; 18:49:14;2;1,215331;1,211179;1,168661;1,125885;1,10692
23/10/2024; 18:49:14;2;1,551121;1,322538;1,296165;1,245153;1,196758
23/10/2024; 18:49:14;2;1,551121;1,322538;1,296165;1,245153;1,196758
23/10/2024; 18:49:14;2;0,993414;1,253289;1,240257;1,235614;1,203197
23/10/2024; 18:49:14;2;0,769465;1,104667;1,132333;1,146099;1,157923
23/10/2024; 18:49:14;2;0,769465;1,104667;1,132333;1,146099;1,157923
23/10/2024; 18:49:14;2;1,609758;1,124212;1,230939;1,227818;1,223375
23/10/2024; 18:49:14;2;0,858668;1,079297;1,057826;1,156485;1,166293
23/10/2024; 18:49:14;2;0,633327;1,033917;0,967804;0,972926;1,069292
23/10/2024; 18:49:15;2;0,633327;1,033917;0,967804;0,972926;1,069292
23/10/2024; 18:49:15;2;1,272557;0,921517;1,093577;1,028755;1,022865
23/10/2024; 18:49:15;2;1,841261;1,249048;1,151453;1,243114;1,164173
23/10/2024; 18:49:15;2;0,811383;1,3084;1,139632;1,083439;1,171159
23/10/2024; 18:49:15;2;0,811383;1,3084;1,139632;1,083439;1,171159
23/10/2024; 18:49:15;2;0,467078;1,039907;1,09807;1,005121;0,980712
23/10/2024; 18:49:15;2;1,30329;0,860584;1,105753;1,139114;1,054816
23/10/2024; 18:49:15;2;1,30329;0,860584;1,105753;1,139114;1,054816
23/10/2024; 18:49:15;2;1,659737;1,143368;1,060372;1,21655;1,225884
23/10/2024; 18:49:15;2;0,439936;1,134321;0,96751;0,936285;1,087114
23/10/2024; 18:49:15;2;0,88105;0,993574;1,071003;0,950218;0,927079
23/10/2024; 18:49:15;2;1,928508;1,083165;1,227308;1,242504;1,113266
23/10/2024; 18:49:15;2;1,928508;1,083165;1,227308;1,242504;1,113266
23/10/2024; 18:49:16;2;0,838066;1,215875;1,02189;1,149459;1,175098
23/10/2024; 18:49:16;2;0,489508;1,085361;1,034283;0,915414;1,039467
23/10/2024; 18:49:16;2;0,489508;1,085361;1,034283;0,915414;1,039467
23/10/2024; 18:49:16;2;1,209067;0,845547;1,116287;1,06924;0,964356
23/10/2024; 18:49:16;2;1,641694;1,113423;1,044584;1,221369;1,164649
23/10/2024; 18:49:16;2;0,410768;1,087176;0,937759;0,91782;1,086268
23/10/2024; 18:49:16;2;0,410768;1,087176;0,937759;0,91782;1,086268
23/10/2024; 18:49:16;2;1,591901;1,070364;1,213197;1,212371;1,091893
23/10/2024; 18:49:16;2;1,591901;1,070364;1,213197;1,212371;1,091893
23/10/2024; 18:49:16;2;0,740649;1,180325;0,987935;1,118687;1,13375
23/10/2024; 18:49:16;2;0,507303;0,946617;1,012069;0,891809;1,01679
23/10/2024; 18:49:16;2;0,507303;0,946617;1,012069;0,891809;1,01679
23/10/2024; 18:49:17;2;1,217431;0,821794;1,014321;1,053141;0,946079
23/10/2024; 18:49:17;2;1,631957;1,118897;1,024335;1,137848;1,149611
23/10/2024; 18:49:17;2;0,556248;1,135212;0,978235;0,930717;1,040915
23/10/2024; 18:49:17;2;1,393474;1,193893;1,199777;1,061282;1,007843
23/10/2024; 18:49:17;2;1,757047;1,23559;1,334682;1,311231;1,177243
23/10/2024; 18:49:17;2;1,757047;1,23559;1,334682;1,311231;1,177243
23/10/2024; 18:49:17;2;0,607014;1,252511;1,078446;1,189148;1,193862
23/10/2024; 18:49:17;2;0,719016;1,027692;1,119138;1,00656;1,110793
23/10/2024; 18:49:17;2;0,719016;1,027692;1,119138;1,00656;1,110793
23/10/2024; 18:49:17;2;1,026564;0,784198;1,02741;1,100623;1,009894
23/10/2024; 18:49:17;2;1,227151;0,99091;0,894936;1,067358;1,121711
23/10/2024; 18:49:17;2;0,539604;0,931107;0,878084;0,82387;0,979399
23/10/2024; 18:49:18;2;0,539604;0,931107;0,878084;0,82387;0,979399
23/10/2024; 18:49:18;2;1,36655;1,044435;1,039968;0,975777;0,914317
23/10/2024; 18:49:18;2;1,722752;1,209635;1,214014;1,176524;1,100273
23/10/2024; 18:49:18;2;0,482475;1,190592;1,027845;1,067706;1,06085
23/10/2024; 18:49:18;2;0,482475;1,190592;1,027845;1,067706;1,06085
23/10/2024; 18:49:18;2;0,877751;1,027659;1,112382;0,997826;1,036047
23/10/2024; 18:49:18;2;2,127446;1,162557;1,302606;1,315395;1,186096
23/10/2024; 18:49:18;2;2,127446;1,162557;1,302606;1,315395;1,186096
23/10/2024; 18:49:18;2;0,777093;1,260764;1,066191;1,197503;1,225678
23/10/2024; 18:49:18;2;0,391326;1,098622;1,043404;0,931218;1,063141
23/10/2024; 18:49:18;2;1,266356;0,811592;1,140555;1,087994;0,987074
23/10/2024; 18:49:18;2;1,37164;1,009774;0,951604;1,186772;1,135269
23/10/2024; 18:49:19;2;0,321031;0,986342;0,837588;0,825489;1,042482
23/10/2024; 18:49:19;2;0,321031;0,986342;0,837588;0,825489;1,042482
23/10/2024; 18:49:19;2;1,463605;1,052092;1,105658;0,962791;0,931842
23/10/2024; 18:49:19;2;2,128104;1,304246;1,321095;1,310147;1,15701
23/10/2024; 18:49:19;2;2,128104;1,304246;1,321095;1,310147;1,15701
23/10/2024; 18:49:19;2;0,560947;1,384219;1,118422;1,169065;1,18528
23/10/2024; 18:49:19;2;0,612837;1,100629;1,191373;1,017305;1,076361
23/10/2024; 18:49:19;2;1,740579;0,971455;1,260617;1,301214;1,137851
23/10/2024; 18:49:19;2;0,92185;1,091756;0,959054;1,192864;1,237987
23/10/2024; 18:49:19;2;0,92185;1,091756;0,959054;1,192864;1,237987
23/10/2024; 18:49:19;2;0,412938;1,025123;0,922051;0,84983;1,062876
23/10/2024; 18:49:19;2;2,209337;1,181375;1,321176;1,179508;1,076415
23/10/2024; 18:49:19;2;2,209337;1,181375;1,321176;1,179508;1,076415
23/10/2024; 18:49:20;2;1,754522;1,458932;1,324662;1,407845;1,275344
23/10/2024; 18:49:20;2;0,568333;1,510731;1,236282;1,173396;1,267927
23/10/2024; 18:49:20;2;1,101684;1,141513;1,408469;1,209363;1,161444
23/10/2024; 18:49:20;2;2,02626;1,232092;1,3627;1,532027;1,345512
23/10/2024; 18:49:20;2;2,02626;1,232092;1,3627;1,532027;1,345512
23/10/2024; 18:49:20;2;0,595891;1,241279;1,073042;1,209338;1,376005
23/10/2024; 18:49:20;2;0,813187;1,145113;1,134256;1,021071;1,143313
23/10/2024; 18:49:20;2;0,813187;1,145113;1,134256;1,021071;1,143313
23/10/2024; 18:49:20;2;1,439573;0,949551;1,218728;1,195319;1,090822
23/10/2024; 18:49:20;2;1,165004;1,139255;1,003414;1,207983;1,190267
23/10/2024; 18:49:20;2;0,563406;1,055994;0,995292;0,915412;1,100554
23/10/2024; 18:49:20;2;0,563406;1,055994;0,995292;0,915412;1,100554
23/10/2024; 18:49:21;2;1,035087;0,921166;1,050767;1,003251;0,935358
23/10/2024; 18:49:21;2;1,92379;1,174094;1,171822;1,225372;1,156674
23/10/2024; 18:49:21;2;0,49641;1,151762;1,004673;1,036739;1,103878
23/10/2024; 18:49:21;2;0,49641;1,151762;1,004673;1,036739;1,103878
23/10/2024; 18:49:21;2;0,859566;1,093255;1,078713;0,975652;1,00721
23/10/2024; 18:49:21;2;2,051737;1,135904;1,332876;1,273318;1,154999
23/10/2024; 18:49:21;2;0,94134;1,284214;1,087263;1,254569;1,217988
23/10/2024; 18:49:21;2;0,94134;1,284214;1,087263;1,254569;1,217988
23/10/2024; 18:49:21;2;0,42606;1,139713;1,069676;0,955023;1,116484
23/10/2024; 18:49:21;2;0,931167;0,766189;1,087576;1,041974;0,951047
23/10/2024; 18:49:21;2;2,439924;1,265717;1,184623;1,358046;1,274966
23/10/2024; 18:49:21;2;1,037821;1,469637;1,208743;1,155263;1,304675
23/10/2024; 18:49:21;2;1,037821;1,469637;1,208743;1,155263;1,304675
23/10/2024; 18:49:22;2;0,555386;1,344377;1,241074;1,078072;1,055283
23/10/2024; 18:49:22;2;0,92931;0,840839;1,24061;1,178722;1,053278
23/10/2024; 18:49:22;2;0,92931;0,840839;1,24061;1,178722;1,053278
23/10/2024; 18:49:22;2;1,43418;0,972959;0,989174;1,279324;1,221298
23/10/2024; 18:49:22;2;0,867143;0,950749;0,945389;0,867389;0,895794
23/10/2024; 18:49:22;2;1,708197;1,042088;1,140111;1,097951;1,007523
23/10/2024; 18:49:22;2;1,708197;1,042088;1,140111;1,097951;1,007523
23/10/2024; 18:49:22;2;0,93901;1,17145;1,016319;1,099891;1,071461
23/10/2024; 18:49:22;2;1,023514;1,223574;1,134466;1,017758;1,087161
23/10/2024; 18:49:22;2;0,922547;0,96169;1,148317;1,092082;1,001889
23/10/2024; 18:49:22;2;1,031618;0,99256;0,979172;1,124977;1,082005
23/10/2024; 18:49:23;2;1,085417;1,013194;1,015774;1,000421;1,118384
23/10/2024; 18:49:23;2;1,090157;1,069064;1,032435;1,03065;1,015377
23/10/2024; 18:49:23;2;1,090157;1,069064;1,032435;1,03065;1,015377
23/10/2024; 18:49:23;2;1,077844;1,084473;1,071259;1,041517;1,038516
23/10/2024; 18:49:23;2;1,095619;1,087873;1,087259;1,076131;1,050534
23/10/2024; 18:49:23;2;1,095619;1,087873;1,087259;1,076131;1,050534
23/10/2024; 18:49:23;2;0,963882;1,045781;1,056875;1,062584;1,057423
23/10/2024; 18:49:23;2;1,040552;1,033351;1,044474;1,053611;1,058912
23/10/2024; 18:49:23;2;1,01441;1,006281;1,028616;1,038461;1,047077
23/10/2024; 18:49:23;2;1,170747;1,075237;1,047398;1,057042;1,060509
23/10/2024; 18:49:23;2;1,155115;1,113424;1,095206;1,068941;1,073388
23/10/2024; 18:49:24;2;1,155115;1,113424;1,095206;1,068941;1,073388
23/10/2024; 18:49:24;2;0,885267;1,070377;1,056385;1,053218;1,038329
23/10/2024; 18:49:24;2;1,044235;1,028206;1,063841;1,053955;1,051721
23/10/2024; 18:49:24;2;1,044235;1,028206;1,063841;1,053955;1,051721
23/10/2024; 18:49:24;2;1,084667;1,004723;1,042321;1,068006;1,059074
23/10/2024; 18:49:24;2;0,971934;1,033612;0,996526;1,028244;1,051994
23/10/2024; 18:49:24;2;1,037518;1,031373;1,034589;1,004724;1,029789
23/10/2024; 18:49:24;2;1,052114;1,020522;1,036558;1,038094;1,012623
23/10/2024; 18:49:24;2;1,037469;1,042367;1,024759;1,03674;1,037989
23/10/2024; 18:49:24;2;1,041935;1,043839;1,042259;1,028194;1,037606
23/10/2024; 18:49:24;2;1,063379;1,047594;1,048724;1,046483;1,034058
23/10/2024; 18:49:24;2;1,063379;1,047594;1,048724;1,046483;1,034058
23/10/2024; 18:49:25;2;1,052365;1,052559;1,048787;1,049452;1,047463
23/10/2024; 18:49:25;2;1,020073;1,045272;1,044438;1,043044;1,044556
23/10/2024; 18:49:25;2;1,020073;1,045272;1,044438;1,043044;1,044556
23/10/2024; 18:49:25;2;0,891292;0,98791;1,006777;1,013808;1,017752
23/10/2024; 18:49:25;2;1,00368;0,971682;0,991852;1,006158;1,01212
23/10/2024; 18:49:25;2;1,059453;0,984808;0,993624;1,005373;1,01504
23/10/2024; 18:49:25;2;1,060385;1,041173;1,003702;1,006976;1,014541
23/10/2024; 18:49:25;2;1,128855;1,082898;1,063093;1,028733;1,02729
23/10/2024; 18:49:25;2;1,128855;1,082898;1,063093;1,028733;1,02729
23/10/2024; 18:49:25;2;1,014426;1,067888;1,06578;1,05336;1,026348
23/10/2024; 18:49:25;2;1,041574;1,061618;1,06131;1,060939;1,051395
23/10/2024; 18:49:25;2;1,041574;1,061618;1,06131;1,060939;1,051395
23/10/2024; 18:49:25;2;1,013219;1,023073;1,049518;1,051692;1,052985
23/10/2024; 18:49:26;2;1,01853;1,024441;1,021937;1,043321;1,046165
23/10/2024; 18:49:26;2;1,038758;1,023502;1,02802;1,025301;1,04256
23/10/2024; 18:49:26;2;1,018399;1,025229;1,022226;1,026096;1,024151
23/10/2024; 18:49:26;2;1,018399;1,025229;1,022226;1,026096;1,024151
23/10/2024; 18:49:26;2;0,950209;1,002455;1,006474;1,007823;1,013448
23/10/2024; 18:49:26;2;1,153353;1,040654;1,04018;1,03585;1,032078
23/10/2024; 18:49:26;2;1,153353;1,040654;1,04018;1,03585;1,032078
23/10/2024; 18:49:26;2;1,014596;1,039386;1,034139;1,035063;1,032308
23/10/2024; 18:49:26;2;1,035363;1,067771;1,038381;1,034384;1,035113
23/10/2024; 18:49:26;2;0,970905;1,006955;1,043555;1,024885;1,023804
23/10/2024; 18:49:26;2;1,096622;1,034297;1,029372;1,054168;1,036842
23/10/2024; 18:49:27;2;1,096622;1,034297;1,029372;1,054168;1,036842
23/10/2024; 18:49:27;2;1,111079;1,059535;1,053492;1,045713;1,063653
23/10/2024; 18:49:27;2;1,10811;1,10527;1,071679;1,064416;1,056113
23/10/2024; 18:49:27;2;1,10811;1,10527;1,071679;1,064416;1,056113
23/10/2024; 18:49:27;2;1,110474;1,109888;1,106571;1,079438;1,072092
23/10/2024; 18:49:27;2;1,075708;1,098097;1,101343;1,100399;1,078817
23/10/2024; 18:49:27;2;0,924271;1,036818;1,054641;1,065928;1,071044
23/10/2024; 18:49:27;2;0,984297;0,994759;1,023687;1,040572;1,052323
23/10/2024; 18:49:27;2;1,888087;1,265551;1,218091;1,196567;1,181825
23/10/2024; 18:49:27;2;1,888087;1,265551;1,218091;1,196567;1,181825
23/10/2024; 18:49:27;2;1,23211;1,368164;1,257191;1,220895;1,202491
23/10/2024; 18:49:27;2;0,45041;1,190202;1,138726;1,095835;1,09248
23/10/2024; 18:49:27;2;0,859446;0,847322;1,107513;1,08287;1,056437
23/10/2024; 18:49:28;2;0,859446;0,847322;1,107513;1,08287;1,056437
23/10/2024; 18:49:28;2;1,750981;1,020279;1,073237;1,236207;1,194222
23/10/2024; 18:49:28;2;1,002288;1,204238;1,015781;1,059047;1,19722
23/10/2024; 18:49:28;2;0,378833;1,044034;0,997887;0,888391;0,945678
23/10/2024; 18:49:28;2;1,61046;0,997194;1,185641;1,120402;1,008736
23/10/2024; 18:49:28;2;1,728151;1,239148;1,179933;1,294143;1,221693
23/10/2024; 18:49:28;2;1,728151;1,239148;1,179933;1,294143;1,221693
23/10/2024; 18:49:28;2;0,40968;1,24943;1,031781;1,025882;1,146732
23/10/2024; 18:49:28;2;1,313241;1,150357;1,265383;1,088073;1,073776
23/10/2024; 18:49:28;2;1,313241;1,150357;1,265383;1,088073;1,073776
23/10/2024; 18:49:28;2;1,630703;1,117875;1,270444;1,338447;1,178511
23/10/2024; 18:49:29;2;0,89276;1,278902;1,061596;1,194907;1,264166
23/10/2024; 18:49:29;2;0,467648;0,997037;1,076088;0,942806;1,073697
23/10/2024; 18:49:29;2;1,761699;1,040702;1,188203;1,21321;1,079289
23/10/2024; 18:49:29;2;1,761699;1,040702;1,188203;1,21321;1,079289
23/10/2024; 18:49:29;2;1,434057;1,221135;1,139041;1,237374;1,250018
23/10/2024; 18:49:29;2;0,389106;1,194954;1,013128;0,989054;1,095996
23/10/2024; 18:49:29;2;0,897072;0,906745;1,120483;0,989916;0,973724
23/10/2024; 18:49:29;2;1,86236;1,049513;1,145649;1,268859;1,135324
23/10/2024; 18:49:29;2;1,195954;1,318462;1,086123;1,15571;1,256708
23/10/2024; 18:49:29;2;1,195954;1,318462;1,086123;1,15571;1,256708
23/10/2024; 18:49:29;2;0,475424;1,177913;1,107703;0,963983;1,042329
23/10/2024; 18:49:29;2;1,138248;0,936542;1,167997;1,113812;0,993027
23/10/2024; 18:49:30;2;2,297109;1,303594;1,276684;1,393819;1,311028
23/10/2024; 18:49:30;2;2,297109;1,303594;1,276684;1,393819;1,311028
23/10/2024; 18:49:30;2;0,58253;1,339296;1,123328;1,137853;1,258604
23/10/2024; 18:49:30;2;1,085849;1,321829;1,275934;1,115832;1,129186
23/10/2024; 18:49:30;2;1,085849;1,321829;1,275934;1,115832;1,129186
23/10/2024; 18:49:30;2;1,770409;1,146263;1,433974;1,374829;1,224928
23/10/2024; 18:49:30;2;0,788497;1,214918;1,056821;1,304879;1,277107
23/10/2024; 18:49:30;2;0,389027;0,982644;1,008446;0,923263;1,152237
23/10/2024; 18:49:30;2;1,349503;0,842342;1,074359;1,076657;0,994303
23/10/2024; 18:49:30;2;2,170741;1,30309;1,174442;1,293636;1,259004
23/10/2024; 18:49:30;2;0,511999;1,344081;1,105318;1,041953;1,163363
23/10/2024; 18:49:30;2;0,511999;1,344081;1,105318;1,041953;1,163363
23/10/2024; 18:49:30;2;0,368317;1,017019;1,10014;0,957917;0,929681
23/10/2024; 18:49:31;2;1,264775;0,71503;1,078958;1,133067;1,00906
23/10/2024; 18:49:31;2;1,850372;1,161155;0,998866;1,233241;1,252618
23/10/2024; 18:49:31;2;0,574685;1,229944;1,014537;0,914029;1,123482
23/10/2024; 18:49:31;2;1,273638;1,232898;1,240868;1,066357;0,973964
23/10/2024; 18:49:31;2;1,483297;1,11054;1,295498;1,289353;1,135847
23/10/2024; 18:49:31;2;0,92476;1,227232;1,064095;1,22135;1,228588
23/10/2024; 18:49:31;2;0,92476;1,227232;1,064095;1,22135;1,228588
23/10/2024; 18:49:31;2;0,467458;0,958505;1,037288;0,944768;1,095702
23/10/2024; 18:49:31;2;1,650547;1,014255;1,131516;1,15994;1,062398
23/10/2024; 18:49:31;2;1,650547;1,014255;1,131516;1,15994;1,062398
23/10/2024; 18:49:31;2;1,989264;1,36909;1,258007;1,303065;1,298161
23/10/2024; 18:49:32;2;0,519796;1,386536;1,156766;1,110365;1,17252
23/10/2024; 18:49:32;2;0,698149;1,06907;1,214439;1,065043;1,041662
23/10/2024; 18:49:32;2;1,4866;0,901515;1,173452;1,268871;1,135302
23/10/2024; 18:49:32;2;1,270061;1,151603;0,993651;1,192774;1,269069
23/10/2024; 18:49:32;2;1,270061;1,151603;0,993651;1,192774;1,269069
23/10/2024; 18:49:32;2;0,394747;1,050469;0,962389;0,873871;1,059769
23/10/2024; 18:49:32;2;1,169164;0,944657;1,080143;1,003744;0,923086
23/10/2024; 18:49:32;2;1,169164;0,944657;1,080143;1,003744;0,923086
23/10/2024; 18:49:32;2;2,034556;1,199489;1,217132;1,271025;1,175546
23/10/2024; 18:49:32;2;0,774033;1,088686;1,108806;0,965994;1,016672
23/10/2024; 18:49:32;2;0,774033;1,088686;1,108806;0,965994;1,016672
23/10/2024; 18:49:33;2;1,528512;0,920005;1,198643;1,192747;1,059747
23/10/2024; 18:49:33;2;0,796305;1,026988;0,963749;0,862494;1,057837
23/10/2024; 18:49:33;2;2,512709;1,355054;1,398419;1,273541;1,137529
23/10/2024; 18:49:33;2;0,748893;1,352636;1,203514;1,268513;1,1861
23/10/2024; 18:49:33;2;0,748893;1,352636;1,203514;1,268513;1,1861
23/10/2024; 18:49:33;2;0,331853;1,197818;1,09744;1,029181;1,112403
23/10/2024; 18:49:33;2;1,012043;0,697596;1,151374;1,080361;1,026325
23/10/2024; 18:49:33;2;1,012043;0,697596;1,151374;1,080361;1,026325
23/10/2024; 18:49:33;2;1,237399;0,860432;0,832547;1,168579;1,106534
23/10/2024; 18:49:33;2;0,799966;1,016469;0,845315;0,826031;1,107144
23/10/2024; 18:49:34;2;0,799966;1,016469;0,845315;0,826031;1,107144
23/10/2024; 18:49:34;2;1,455742;1,164369;1,126288;0,967401;0,930983
23/10/2024; 18:49:34;2;2,306381;1,520697;1,449872;1,362306;1,190564
23/10/2024; 18:49:34;2;0,707803;1,489976;1,317473;1,301458;1,253222
23/10/2024; 18:49:34;2;0,336199;1,116794;1,201531;1,121218;1,140582
23/10/2024; 18:49:34;2;1,167854;0,737285;1,129559;1,194796;1,128991
23/10/2024; 18:49:34;2;1,754268;1,086107;0,991531;1,254501;1,288041
23/10/2024; 18:49:34;2;0,49986;1,140661;0,939545;0,893197;1,128728
23/10/2024; 18:49:34;2;0,640771;0,964966;1,015688;0,87979;0,851126
23/10/2024; 18:49:34;2;1,816185;0,985606;1,177771;1,175788;1,035856
23/10/2024; 18:49:34;2;1,025525;1,160827;0,995585;1,147322;1,150744
23/10/2024; 18:49:35;2;0,418061;1,08659;0,975136;0,880081;1,025778
23/10/2024; 18:49:35;2;0,418061;1,08659;0,975136;0,880081;1,025778
23/10/2024; 18:49:35;2;1,510199;0,984595;1,192493;1,082148;0,9851
23/10/2024; 18:49:35;2;2,067487;1,331916;1,255318;1,367491;1,246371
23/10/2024; 18:49:35;2;2,067487;1,331916;1,255318;1,367491;1,246371
23/10/2024; 18:49:35;2;0,907723;1,495137;1,225868;1,185799;1,290863
23/10/2024; 18:49:35;2;0,806104;1,260438;1,322878;1,141915;1,122517
23/10/2024; 18:49:35;2;1,581018;1,098282;1,340583;1,374506;1,215099
23/10/2024; 18:49:35;2;1,301991;1,229704;1,149209;1,332865;1,36242
23/10/2024; 18:49:35;2;0,944661;1,27589;1,158443;1,108299;1,268164
23/10/2024; 18:49:35;2;0,633448;0,960033;1,11528;1,053444;1,029158
23/10/2024; 18:49:36;2;0,633448;0,960033;1,11528;1,053444;1,029158
23/10/2024; 18:49:36;2;1,010383;0,862831;0,972621;1,0943;1,046268
23/10/2024; 18:49:36;2;1,287292;0,977041;0,968946;1,035555;1,126466
23/10/2024; 18:49:36;2;1,287292;0,977041;0,968946;1,035555;1,126466
23/10/2024; 18:49:36;2;0,955801;1,084492;0,971731;0,966317;1,022263
23/10/2024; 18:49:36;2;1,129716;1,12427;1,095798;1,003328;0,99355
23/10/2024; 18:49:36;2;0,974789;1,020102;1,0869;1,071596;0,998572
23/10/2024; 18:49:36;2;1,139487;1,081331;1,049948;1,097417;1,082911
23/10/2024; 18:49:36;2;1,002769;1,039015;1,06169;1,040512;1,081642
23/10/2024; 18:49:36;2;1,002769;1,039015;1,06169;1,040512;1,081642
23/10/2024; 18:49:36;2;1,054597;1,065618;1,042911;1,060272;1,04286
23/10/2024; 18:49:36;2;1,001104;1,01949;1,049489;1,034549;1,050411
23/10/2024; 18:49:36;2;1,001104;1,01949;1,049489;1,034549;1,050411
23/10/2024; 18:49:37;2;1,127505;1,061069;1,046494;1,065093;1,050042
23/10/2024; 18:49:37;2;0,905027;1,011212;1,022058;1,018201;1,038415
23/10/2024; 18:49:37;2;1,304495;1,112342;1,084533;1,078546;1,065916
23/10/2024; 18:49:37;2;0,985198;1,064907;1,080556;1,064666;1,062988
23/10/2024; 18:49:37;2;1,119529;1,136407;1,078562;1,088351;1,07381
23/10/2024; 18:49:37;2;1,024672;1,043133;1,108474;1,067784;1,077738
23/10/2024; 18:49:37;2;1,024672;1,043133;1,108474;1,067784;1,077738
23/10/2024; 18:49:37;2;1,023732;1,055977;1,038283;1,091525;1,060442
23/10/2024; 18:49:37;2;1,067468;1,038624;1,05885;1,04412;1,087516
23/10/2024; 18:49:37;2;1,067468;1,038624;1,05885;1,04412;1,087516
23/10/2024; 18:49:37;2;1,039848;1,043683;1,03893;1,05505;1,043408
23/10/2024; 18:49:37;2;0,96554;1,024285;1,024147;1,024252;1,040131
23/10/2024; 18:49:38;2;1,056768;1,020719;1,032406;1,030671;1,029671
23/10/2024; 18:49:38;2;0,949633;0,990647;1,002947;1,015851;1,017165
23/10/2024; 18:49:38;2;0,949633;0,990647;1,002947;1,015851;1,017165
23/10/2024; 18:49:38;2;1,108423;1,038275;1,020091;1,024042;1,03128
23/10/2024; 18:49:38;2;1,193514;1,083857;1,077085;1,054776;1,052288
23/10/2024; 18:49:38;2;1,193514;1,083857;1,077085;1,054776;1,052288
23/10/2024; 18:49:38;2;0,925445;1,075794;1,044254;1,046757;1,033221
23/10/2024; 18:49:38;2;0,942426;1,020462;1,042452;1,023888;1,029368
23/10/2024; 18:49:38;2;1,26404;1,04397;1,081356;1,08677;1,063913
23/10/2024; 18:49:38;2;0,876985;1,027817;1,002224;1,040482;1,051805
23/10/2024; 18:49:38;2;0,974537;1,038521;1,014497;0,996687;1,029491
23/10/2024; 18:49:38;2;0,974537;1,038521;1,014497;0,996687;1,029491
23/10/2024; 18:49:39;2;1,089852;0,980458;1,051354;1,029568;1,012214
23/10/2024; 18:49:39;2;1,021991;1,028794;0,990842;1,045481;1,028305
23/10/2024; 18:49:39;2;1,021991;1,028794;0,990842;1,045481;1,028305
23/10/2024; 18:49:39;2;1,251747;1,121197;1,084532;1,043022;1,079859
23/10/2024; 18:49:39;2;0,968514;1,080751;1,083026;1,061328;1,030604
23/10/2024; 18:49:39;2;1,065367;1,095209;1,076905;1,079494;1,062001
